angry,disgust,fear,happy,neutral,sad,suprise
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70805902.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70850078.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70883004.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70896228.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70916401.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70930673.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70935457.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70942955.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70961640.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70967089.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70975227.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70988378.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71032920.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71057574.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71070954.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71076268.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71092063.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71121461.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71123326.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71134225.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71152109.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71169506.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71171588.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71178158.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71189734.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71216623.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71216629.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71249162.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71252302.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71318366.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71322381.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71327073.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71328151.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71329455.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71353309.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71365589.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71372282.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71372409.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71388317.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71397884.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71398505.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71405798.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71431906.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71437908.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71440017.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71466155.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71470139.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71484956.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71488240.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71489691.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71506875.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71513416.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71543467.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71546546.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71568431.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71571660.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71596731.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71597283.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71622537.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71631423.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71634886.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71652242.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71678058.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71678330.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71681996.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71689222.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71690001.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71694045.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71713589.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71717074.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71730149.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71736791.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71737912.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71742426.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71744895.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71760814.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71777107.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71786133.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71798723.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71804615.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71809415.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71938994.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_71961771.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72001179.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72006871.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72022572.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72033242.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72081559.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72084646.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72091402.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72094823.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72110169.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72115913.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72131110.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72132268.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72133442.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72147558.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72152457.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72181764.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72200650.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72222953.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72259474.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72310140.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72328488.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72349774.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72361499.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72363605.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72392361.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72405309.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72411872.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72434078.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72444655.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72504126.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72511142.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72512203.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72527998.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72547381.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72559813.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72575326.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72575663.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72581706.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72586662.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72596455.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72619390.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72623856.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72647284.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72651833.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72678758.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72681057.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72693924.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72723739.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72726893.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72735140.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72748886.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72761418.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72776862.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72778135.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72781381.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72787449.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72795602.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72798447.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72801823.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72815617.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72816635.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72823651.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72834462.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72835127.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72890882.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72907112.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72909378.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72927285.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72939358.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72951258.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72953244.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72956029.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72983029.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_72995268.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73033999.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73045039.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73051133.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73069183.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73077112.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73106070.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73108057.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73108979.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73112011.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73138913.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73148128.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73149535.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73150492.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73165240.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73172821.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73213610.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73219833.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73224162.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73231881.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73239638.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73261155.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73261753.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73270913.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73279136.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73295322.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73307483.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73322651.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73326471.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73343996.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73379433.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73384238.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73403820.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73417491.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73430772.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73434934.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73461360.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73467618.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73473386.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73479620.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73482669.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73486392.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73494423.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73532141.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73533221.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73543431.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73554901.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73561995.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73566827.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73591763.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73594954.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73598494.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73600586.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73601591.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73639399.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73657945.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73660597.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73670713.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73674974.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73689680.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73694624.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73708771.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73712000.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73722737.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73734934.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73743184.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73759366.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73764577.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73770833.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73780202.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73793523.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73797106.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73849025.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73897382.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73918579.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73926365.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73932212.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73943639.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73947302.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73948931.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73990027.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_73990575.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74006160.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74021988.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74023728.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74038421.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74048202.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74053415.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74069870.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74071611.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74093226.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74105191.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74110506.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74110791.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74116605.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74120983.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74136864.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74148212.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74266633.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74286535.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74304339.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74326986.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74353655.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74370926.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74394840.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74423870.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74433372.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74434471.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74438098.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74453912.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74474776.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74475369.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74497274.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74511808.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74515538.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74521396.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74523490.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74564359.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74568103.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74576949.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74602644.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74635756.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74636486.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74637851.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74648012.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74654028.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74669875.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74669901.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74675261.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_74703765.jpg,,,
